path,name,class,plant,disease,width,height,mode,mean_r,mean_g,mean_b,brightness,contrast,sharpness,file_size(KB)
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\965adbf1-4833-442a-9c14-456bf34c473c___CREC_HLB 5391.JPG,965adbf1-4833-442a-9c14-456bf34c473c___CREC_HLB 5391.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,100.83552551269531,102.74192810058594,82.04208374023438,99.75932312011719,27.550799472396456,19.867843627929688,11487
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\965e691c-b6b4-4b2b-9e3a-692b95c2823b___UF.Citrus_HLB_Lab 1461.JPG,965e691c-b6b4-4b2b-9e3a-692b95c2823b___UF.Citrus_HLB_Lab 1461.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,130.52557373046875,137.68031311035156,80.68907165527344,129.066162109375,34.8846061621312,6.6977996826171875,7230
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\965e7c93-1588-43af-af24-c08877c52e35___CREC_HLB 5493.JPG,965e7c93-1588-43af-af24-c08877c52e35___CREC_HLB 5493.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,103.57272338867188,82.47764587402344,57.86347961425781,85.97126770019531,29.167828522527973,19.955307006835938,11296
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\967c485f-4ea3-41f4-b94f-221e916c65ef___UF.Citrus_HLB_Lab 1699.JPG,967c485f-4ea3-41f4-b94f-221e916c65ef___UF.Citrus_HLB_Lab 1699.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,102.19631958007812,122.50495910644531,64.06687927246094,109.78590393066406,30.790102485085043,9.889358520507812,8957
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\96a322d5-521c-44c5-b42f-651bcdf779e7___CREC_HLB 5261.JPG,96a322d5-521c-44c5-b42f-651bcdf779e7___CREC_HLB 5261.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,113.85916137695312,102.57661437988281,72.31600952148438,102.47628784179688,21.568590325110716,17.1134033203125,10665
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\96bb6461-f2ee-4c4d-8440-45190b31e877___CREC_HLB 7162.JPG,96bb6461-f2ee-4c4d-8440-45190b31e877___CREC_HLB 7162.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,121.28033447265625,121.43704223632812,85.42864990234375,117.28813171386719,48.58017171893735,41.08308410644531,16968
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\96cbcf12-a286-46e6-a148-85eb05cd8ce8___CREC_HLB 7412.JPG,96cbcf12-a286-46e6-a148-85eb05cd8ce8___CREC_HLB 7412.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,121.34552001953125,99.59320068359375,68.69602966308594,102.54879760742188,33.684557035970144,25.413223266601562,12757
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\96cfe149-ad67-450d-aac8-a30b5727bad4___CREC_HLB 5322.JPG,96cfe149-ad67-450d-aac8-a30b5727bad4___CREC_HLB 5322.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,97.49945068359375,104.36178588867188,85.42304992675781,100.13157653808594,26.847486715916354,17.030242919921875,10655
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\96d710d7-3fb0-4d25-87df-8b215599000b___UF.Citrus_HLB_Lab 0251.JPG,96d710d7-3fb0-4d25-87df-8b215599000b___UF.Citrus_HLB_Lab 0251.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,91.73971557617188,102.6845703125,47.31427001953125,93.08795166015625,25.64003198780286,6.2360076904296875,6923
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\96d778fe-f88e-42b7-b61b-c8ae23c588c7___CREC_HLB 4096.JPG,96d778fe-f88e-42b7-b61b-c8ae23c588c7___CREC_HLB 4096.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,113.35336303710938,117.48941040039062,85.35556030273438,112.58660888671875,25.273432189419054,17.59942626953125,10678
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\96d9070c-2dd1-4cd8-8e42-7db8658c49b4___CREC_HLB 7358.JPG,96d9070c-2dd1-4cd8-8e42-7db8658c49b4___CREC_HLB 7358.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,123.3597412109375,101.63119506835938,78.69053649902344,105.49012756347656,38.98074953640274,25.797256469726562,12709
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\96f3a030-a210-47e2-acc4-2b888704f7e4___UF.Citrus_HLB_Lab 1689.JPG,96f3a030-a210-47e2-acc4-2b888704f7e4___UF.Citrus_HLB_Lab 1689.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,81.72526550292969,107.61018371582031,51.952880859375,93.516357421875,11.250900886810253,5.31890869140625,6046
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\96f6943f-7288-4d5b-867c-40eba423eff8___UF.Citrus_HLB_Lab 0143.JPG,96f6943f-7288-4d5b-867c-40eba423eff8___UF.Citrus_HLB_Lab 0143.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,104.67936706542969,114.92530822753906,73.75849914550781,107.17593383789062,15.53116132455563,10.9840087890625,9193
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\96f9b639-96ff-4838-8bef-6cc3219c393b___CREC_HLB 5629.JPG,96f9b639-96ff-4838-8bef-6cc3219c393b___CREC_HLB 5629.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,125.46821594238281,98.74372863769531,76.36874389648438,104.15287780761719,26.727438656384958,21.592620849609375,11844
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\96fab325-fb30-45fb-9c89-c56273b4ca65___CREC_HLB 3873.JPG,96fab325-fb30-45fb-9c89-c56273b4ca65___CREC_HLB 3873.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,109.02224731445312,124.84684753417969,91.20582580566406,116.23765563964844,26.74096170863358,16.827529907226562,10738
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\96feb238-a01d-4e62-82bc-14a8ee811d63___UF.Citrus_HLB_Lab 0160.JPG,96feb238-a01d-4e62-82bc-14a8ee811d63___UF.Citrus_HLB_Lab 0160.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,71.7794189453125,90.11245727539062,42.37287902832031,79.16578674316406,18.45864275663094,7.41961669921875,7414
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\97033c0c-ae33-4214-a0af-3a4123a0c9b4___CREC_HLB 4902.JPG,97033c0c-ae33-4214-a0af-3a4123a0c9b4___CREC_HLB 4902.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,123.15785217285156,119.03779602050781,86.6590576171875,116.56710815429688,34.73264123064865,43.19270324707031,17127
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\970733d0-6969-4a66-9ec6-d75c3f268ec5___CREC_HLB 7112.JPG,970733d0-6969-4a66-9ec6-d75c3f268ec5___CREC_HLB 7112.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,112.55445861816406,111.11007690429688,82.29873657226562,108.26608276367188,53.668717219806155,35.83110046386719,15465
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\971add48-8a07-407b-801d-6886313f6c96___UF.Citrus_HLB_Lab 1000.JPG,971add48-8a07-407b-801d-6886313f6c96___UF.Citrus_HLB_Lab 1000.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,89.23147583007812,109.17832946777344,60.746917724609375,97.7073974609375,17.948771610024504,10.441390991210938,8547
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\972d6a99-0dd8-45f5-b4d8-011cc86158b2___UF.Citrus_HLB_Lab 1750.JPG,972d6a99-0dd8-45f5-b4d8-011cc86158b2___UF.Citrus_HLB_Lab 1750.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,94.63726806640625,110.18086242675781,60.4722900390625,99.87904357910156,23.72551233554889,7.17401123046875,7464
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\973fda5c-9ce6-47e8-8799-d761aa64fefb___CREC_HLB 4675.JPG,973fda5c-9ce6-47e8-8799-d761aa64fefb___CREC_HLB 4675.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,94.93074035644531,94.90785217285156,74.95303344726562,92.66566467285156,43.14061109585702,28.506149291992188,13664
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\9745c943-50a7-44ba-951e-55c49ba416c0___CREC_HLB 4276.JPG,9745c943-50a7-44ba-951e-55c49ba416c0___CREC_HLB 4276.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,94.08132934570312,98.46000671386719,82.86459350585938,95.34371948242188,31.310069067835638,12.591903686523438,9093
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\97626984-6b93-4657-a743-2ba31b2abb51___UF.Citrus_HLB_Lab 1528.JPG,97626984-6b93-4657-a743-2ba31b2abb51___UF.Citrus_HLB_Lab 1528.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,99.85153198242188,117.14048767089844,65.09669494628906,106.01715087890625,20.464599830639546,7.2939910888671875,7222
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\9770c148-9ce7-4c1a-ae04-c0244e924bd1___UF.Citrus_HLB_Lab 9838.JPG,9770c148-9ce7-4c1a-ae04-c0244e924bd1___UF.Citrus_HLB_Lab 9838.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,99.3154296875,125.75605773925781,66.29335021972656,111.05410766601562,18.443241845526718,6.0239105224609375,6834
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\977960f0-2369-4372-b280-b30ee939628e___CREC_HLB 5694.JPG,977960f0-2369-4372-b280-b30ee939628e___CREC_HLB 5694.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,113.5472412109375,108.85494995117188,72.265625,106.09271240234375,55.92432394894711,34.11949157714844,15084
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\977afb5f-d4b1-4adb-ae47-f8497b13fee6___CREC_HLB 4344.JPG,977afb5f-d4b1-4adb-ae47-f8497b13fee6___CREC_HLB 4344.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,96.49714660644531,98.39053344726562,76.9190673828125,95.38015747070312,32.387459321674086,13.603179931640625,9439
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\977e77ad-428f-409c-ba2a-59db94c0db3d___UF.Citrus_HLB_Lab 1559.JPG,977e77ad-428f-409c-ba2a-59db94c0db3d___UF.Citrus_HLB_Lab 1559.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,88.78985595703125,108.89730834960938,42.399871826171875,95.31916809082031,20.679569058177943,8.21368408203125,8081
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\97821256-6de6-4cf8-ab71-12958c2a0e05___CREC_HLB 5099.JPG,97821256-6de6-4cf8-ab71-12958c2a0e05___CREC_HLB 5099.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,114.48260498046875,93.25640869140625,69.95002746582031,96.98484802246094,27.3962013546522,23.434127807617188,12360
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\97989bce-a7ab-48ef-aaa6-a2bab3854c73___UF.Citrus_HLB_Lab 0594.JPG,97989bce-a7ab-48ef-aaa6-a2bab3854c73___UF.Citrus_HLB_Lab 0594.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,106.22984313964844,121.79707336425781,68.96217346191406,111.13356018066406,26.44517631396648,6.2296142578125,6793
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\97c829b8-8248-4321-a177-5abc533de3bf___CREC_HLB 6651.JPG,97c829b8-8248-4321-a177-5abc533de3bf___CREC_HLB 6651.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,119.70829772949219,103.595947265625,77.26010131835938,105.39730834960938,31.841163510191528,19.243255615234375,11226
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\97c9f51c-9ffc-4b18-807b-92170cedef4c___CREC_HLB 5365.JPG,97c9f51c-9ffc-4b18-807b-92170cedef4c___CREC_HLB 5365.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,104.00279235839844,106.01658630371094,85.65252685546875,103.06268310546875,21.70258169604716,19.639297485351562,11162
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\97cc63b7-de8c-4aca-be9f-7840a67b9fc3___CREC_HLB 4547.JPG,97cc63b7-de8c-4aca-be9f-7840a67b9fc3___CREC_HLB 4547.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,120.41390991210938,120.18232727050781,79.10353088378906,115.55671691894531,51.30213311401902,30.455642700195312,14141
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\97cc6812-46d9-4c5d-8afa-7c1d290d0825___CREC_HLB 6579.JPG,97cc6812-46d9-4c5d-8afa-7c1d290d0825___CREC_HLB 6579.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,103.47732543945312,98.06867980957031,67.54244995117188,96.19578552246094,51.08812697161319,23.166488647460938,11943
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\97d735cf-f9b4-4686-a390-0a4ef5fbccbe___UF.Citrus_HLB_Lab 1156.JPG,97d735cf-f9b4-4686-a390-0a4ef5fbccbe___UF.Citrus_HLB_Lab 1156.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,81.43067932128906,99.55143737792969,55.68852233886719,89.13876342773438,26.866801894299396,9.70208740234375,8563
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\97fb54d6-e54c-4ccc-9f83-5494852f4ca2___UF.Citrus_HLB_Lab 0909.JPG,97fb54d6-e54c-4ccc-9f83-5494852f4ca2___UF.Citrus_HLB_Lab 0909.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,90.36056518554688,107.63923645019531,63.481048583984375,97.44868469238281,18.179948289678276,9.260955810546875,8270
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\97fb5f8d-ac64-457f-ae8f-621d3b16526c___UF.Citrus_HLB_Lab 0990.JPG,97fb5f8d-ac64-457f-ae8f-621d3b16526c___UF.Citrus_HLB_Lab 0990.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,65.82078552246094,90.9150390625,44.11283874511719,78.07514953613281,12.764874858749055,7.61041259765625,7447
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\97fb73c2-f57d-4a00-90cb-d66fb31b0119___CREC_HLB 5717.JPG,97fb73c2-f57d-4a00-90cb-d66fb31b0119___CREC_HLB 5717.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,117.1944580078125,110.81575012207031,71.91658020019531,108.31484985351562,38.329118148433025,35.137359619140625,15595
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\981a7ecd-94ce-4c48-9858-6fe5ed6022db___UF.Citrus_HLB_Lab 1020.JPG,981a7ecd-94ce-4c48-9858-6fe5ed6022db___UF.Citrus_HLB_Lab 1020.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,56.80696105957031,74.59962463378906,34.729644775390625,64.74789428710938,19.30227843336878,8.016799926757812,7915
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\98217596-dd6d-47c3-b7ac-64f00199e835___CREC_HLB 5223.JPG,98217596-dd6d-47c3-b7ac-64f00199e835___CREC_HLB 5223.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,114.20916748046875,103.25936889648438,72.61968994140625,103.02734375,28.544618981992883,19.17156982421875,11284
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\982ddce6-f5db-4ed8-b7c8-6da22d9c0132___UF.Citrus_HLB_Lab 0469.JPG,982ddce6-f5db-4ed8-b7c8-6da22d9c0132___UF.Citrus_HLB_Lab 0469.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,120.73506164550781,134.97738647460938,72.1893310546875,123.57521057128906,24.411914057685237,7.1643218994140625,7352
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\9832abed-81c6-4483-a417-434bcb570159___UF.Citrus_HLB_Lab 9779.JPG,9832abed-81c6-4483-a417-434bcb570159___UF.Citrus_HLB_Lab 9779.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,78.21870422363281,102.69082641601562,58.142120361328125,90.29292297363281,14.72385261750558,9.152130126953125,8121
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\9849c8d3-d74d-44f3-bbd4-d17ff1e7e217___CREC_HLB 4428.JPG,9849c8d3-d74d-44f3-bbd4-d17ff1e7e217___CREC_HLB 4428.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,110.20356750488281,101.93975830078125,85.43331909179688,102.58876037597656,28.938163780925564,17.304656982421875,10405
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\984a57b2-f787-41be-ba3e-9f03b50ffc74___CREC_HLB 4168.JPG,984a57b2-f787-41be-ba3e-9f03b50ffc74___CREC_HLB 4168.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,99.32362365722656,95.43702697753906,76.38368225097656,94.44342041015625,33.30975621424972,16.6385498046875,10467
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\984c1a3b-8d9d-4268-8e5e-35913dd80377___CREC_HLB 4278.JPG,984c1a3b-8d9d-4268-8e5e-35913dd80377___CREC_HLB 4278.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,91.16650390625,96.34162902832031,80.89503479003906,93.01640319824219,30.356721973029018,13.736419677734375,9516
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\984c3876-7c01-4e00-a7d8-25a2a8314a8a___UF.Citrus_HLB_Lab 0664.JPG,984c3876-7c01-4e00-a7d8-25a2a8314a8a___UF.Citrus_HLB_Lab 0664.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,58.60028076171875,83.0833740234375,40.40223693847656,70.90922546386719,14.843277635516866,6.148284912109375,6897
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\98529c87-5a0e-4f1e-9cca-2469b18f9c5f___CREC_HLB 6509.JPG,98529c87-5a0e-4f1e-9cca-2469b18f9c5f___CREC_HLB 6509.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,101.67103576660156,109.31559753417969,89.41717529296875,104.76185607910156,27.466599114049128,13.645248413085938,9164
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\9854450e-e9e8-410f-acf1-0cf52d6becaa___CREC_HLB 3870.JPG,9854450e-e9e8-410f-acf1-0cf52d6becaa___CREC_HLB 3870.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,104.84471130371094,118.13032531738281,100.11410522460938,112.1175537109375,36.20531711333832,23.005264282226562,11985
d:\2026-2027\computer-vision\plantvillage_dataset/color/Orange___Haunglongbing_(Citrus_greening)\98795126-0ba9-42c6-bb0b-bab3021bd42f___CREC_HLB 6495.JPG,98795126-0ba9-42c6-bb0b-bab3021bd42f___CREC_HLB 6495.JPG,Orange___Haunglongbing_(Citrus_greening),Orange,Haunglongbing_(Citrus_greening),256,256,RGB,103.79632568359375,104.86688232421875,82.46168518066406,101.97824096679688,27.97936713953425,19.59381103515625,11183
